source,time,latitude,longitude,depth_km,magnitude,station_id,parameter,value
gps,2020-03-21 00:00:00.000,46.918626161,-71.093053919,,,ANG7,east_m,-0.057234
gps,2020-03-21 00:00:00.000,46.847708684,-71.26145758,,,ATR1,east_m,0.647462
gps,2020-03-21 00:00:00.000,46.9417737,-71.058326598,,,CHR3,east_m,-0.07805
gps,2020-03-21 00:00:00.000,36.376418421,-89.472117169,,,LCHS,east_m,-0.157542
gps,2020-03-21 00:00:00.000,42.925448372,-72.26507606,,,NHCK,east_m,0.167111
gps,2020-03-21 00:00:00.000,36.454452985,-89.400388312,,,NMKM,east_m,-0.987085
gps,2020-03-21 00:00:00.000,36.413471241,-89.69968217,,,PTGV,east_m,0.210415
gps,2020-03-21 00:00:00.000,36.413578263,-89.699682566,,,PTGX,east_m,0.372046
gps,2020-03-21 00:00:00.000,36.47423436,-89.345441447,,,RLAP,east_m,-0.819457
gps,2020-03-21 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,east_m,-0.015588
gps,2020-03-21 00:00:00.000,35.44309555,-84.630099808,,,TN26,east_m,-0.996181
gps,2020-03-21 00:00:00.000,37.662695334,-77.936771723,,,VAPW,east_m,-0.536087
gps,2020-03-21 00:00:00.000,46.918626161,-71.093053919,,,ANG7,north_m,0.722894
gps,2020-03-21 00:00:00.000,46.847708684,-71.26145758,,,ATR1,north_m,0.891059
gps,2020-03-21 00:00:00.000,46.9417737,-71.058326598,,,CHR3,north_m,0.984816
gps,2020-03-21 00:00:00.000,36.376418421,-89.472117169,,,LCHS,north_m,0.991225
gps,2020-03-21 00:00:00.000,42.925448372,-72.26507606,,,NHCK,north_m,0.786261
gps,2020-03-21 00:00:00.000,36.454452985,-89.400388312,,,NMKM,north_m,0.237797
gps,2020-03-21 00:00:00.000,36.413471241,-89.69968217,,,PTGV,north_m,0.607702
gps,2020-03-21 00:00:00.000,36.413578263,-89.699682566,,,PTGX,north_m,0.471138
gps,2020-03-21 00:00:00.000,36.47423436,-89.345441447,,,RLAP,north_m,0.324852
gps,2020-03-21 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,north_m,0.419646
gps,2020-03-21 00:00:00.000,35.44309555,-84.630099808,,,TN26,north_m,0.982484
gps,2020-03-21 00:00:00.000,37.662695334,-77.936771723,,,VAPW,north_m,0.474735
gps,2020-03-21 00:00:00.000,46.918626161,-71.093053919,,,ANG7,up_m,0.837355
gps,2020-03-21 00:00:00.000,46.847708684,-71.26145758,,,ATR1,up_m,0.786323
gps,2020-03-21 00:00:00.000,46.9417737,-71.058326598,,,CHR3,up_m,0.275161
gps,2020-03-21 00:00:00.000,36.376418421,-89.472117169,,,LCHS,up_m,0.156179
gps,2020-03-21 00:00:00.000,42.925448372,-72.26507606,,,NHCK,up_m,0.321654
gps,2020-03-21 00:00:00.000,36.454452985,-89.400388312,,,NMKM,up_m,0.908422
gps,2020-03-21 00:00:00.000,36.413471241,-89.69968217,,,PTGV,up_m,-0.001518
gps,2020-03-21 00:00:00.000,36.413578263,-89.699682566,,,PTGX,up_m,0.147074
gps,2020-03-21 00:00:00.000,36.47423436,-89.345441447,,,RLAP,up_m,0.356592
gps,2020-03-21 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,up_m,-0.520732
gps,2020-03-21 00:00:00.000,35.44309555,-84.630099808,,,TN26,up_m,0.733633
gps,2020-03-21 00:00:00.000,37.662695334,-77.936771723,,,VAPW,up_m,0.373238
solar,2020-03-21 00:00:00.000,,,,,,f107_observed,70.8
solar,2020-03-21 00:00:00.000,,,,,,sunspot_number,0.0
tidal_ephemeris,2020-03-21 00:00:00.000,,,,,,tidal_potential,-1.09625
tidal_ephemeris,2020-03-21 00:00:00.000,,,,,,lunar_phase,0.90712
geomagnetic,2020-03-22 00:00:00.000,,,,,,ap,6.0
geomagnetic,2020-03-22 00:00:00.000,,,,,,kp,1.666625
gps,2020-03-22 00:00:00.000,46.918626161,-71.093053919,,,ANG7,east_m,-0.055489
gps,2020-03-22 00:00:00.000,46.847708684,-71.26145758,,,ATR1,east_m,0.647925
gps,2020-03-22 00:00:00.000,46.9417737,-71.058326598,,,CHR3,east_m,-0.07519
gps,2020-03-22 00:00:00.000,36.376418421,-89.472117169,,,LCHS,east_m,-0.156458
gps,2020-03-22 00:00:00.000,42.925448372,-72.26507606,,,NHCK,east_m,0.17051
gps,2020-03-22 00:00:00.000,36.454452985,-89.400388312,,,NMKM,east_m,-0.986751
gps,2020-03-22 00:00:00.000,36.413471241,-89.69968217,,,PTGV,east_m,0.210752
gps,2020-03-22 00:00:00.000,36.413578263,-89.699682566,,,PTGX,east_m,0.3735
gps,2020-03-22 00:00:00.000,36.47423436,-89.345441447,,,RLAP,east_m,-0.818471
gps,2020-03-22 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,east_m,-0.013672
gps,2020-03-22 00:00:00.000,35.44309555,-84.630099808,,,TN26,east_m,-1.003341
gps,2020-03-22 00:00:00.000,37.662695334,-77.936771723,,,VAPW,east_m,-0.53562
gps,2020-03-22 00:00:00.000,46.918626161,-71.093053919,,,ANG7,north_m,0.723167
gps,2020-03-22 00:00:00.000,46.847708684,-71.26145758,,,ATR1,north_m,0.892194
gps,2020-03-22 00:00:00.000,46.9417737,-71.058326598,,,CHR3,north_m,0.989786
gps,2020-03-22 00:00:00.000,36.376418421,-89.472117169,,,LCHS,north_m,0.993378
gps,2020-03-22 00:00:00.000,42.925448372,-72.26507606,,,NHCK,north_m,0.785836
gps,2020-03-22 00:00:00.000,36.454452985,-89.400388312,,,NMKM,north_m,0.238734
gps,2020-03-22 00:00:00.000,36.413471241,-89.69968217,,,PTGV,north_m,0.608568
gps,2020-03-22 00:00:00.000,36.413578263,-89.699682566,,,PTGX,north_m,0.47184
gps,2020-03-22 00:00:00.000,36.47423436,-89.345441447,,,RLAP,north_m,0.324883
gps,2020-03-22 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,north_m,0.42128
gps,2020-03-22 00:00:00.000,35.44309555,-84.630099808,,,TN26,north_m,0.986547
gps,2020-03-22 00:00:00.000,37.662695334,-77.936771723,,,VAPW,north_m,0.476149
gps,2020-03-22 00:00:00.000,46.918626161,-71.093053919,,,ANG7,up_m,0.830376
gps,2020-03-22 00:00:00.000,46.847708684,-71.26145758,,,ATR1,up_m,0.781348
gps,2020-03-22 00:00:00.000,46.9417737,-71.058326598,,,CHR3,up_m,0.268676
gps,2020-03-22 00:00:00.000,36.376418421,-89.472117169,,,LCHS,up_m,0.159748
gps,2020-03-22 00:00:00.000,42.925448372,-72.26507606,,,NHCK,up_m,0.321901
gps,2020-03-22 00:00:00.000,36.454452985,-89.400388312,,,NMKM,up_m,0.912859
gps,2020-03-22 00:00:00.000,36.413471241,-89.69968217,,,PTGV,up_m,0.0012
gps,2020-03-22 00:00:00.000,36.413578263,-89.699682566,,,PTGX,up_m,0.1523
gps,2020-03-22 00:00:00.000,36.47423436,-89.345441447,,,RLAP,up_m,0.358314
gps,2020-03-22 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,up_m,-0.535912
gps,2020-03-22 00:00:00.000,35.44309555,-84.630099808,,,TN26,up_m,0.731529
gps,2020-03-22 00:00:00.000,37.662695334,-77.936771723,,,VAPW,up_m,0.368875
solar,2020-03-22 00:00:00.000,,,,,,f107_observed,70.2
solar,2020-03-22 00:00:00.000,,,,,,sunspot_number,0.0
tidal_ephemeris,2020-03-22 00:00:00.000,,,,,,tidal_potential,-1.21194
tidal_ephemeris,2020-03-22 00:00:00.000,,,,,,lunar_phase,0.93744
seismic,2020-03-22 17:28:14.046,45.7025,-73.3304,19.41,1.5,,,
seismic,2020-03-22 18:53:12.390,36.2581667,-89.4885,7.25,1.2,,,
seismic,2020-03-22 21:59:06.380,37.362,-89.5046667,13.22,2.3,,,
seismic,2020-03-22 23:01:41.020,36.2553333,-89.4915,6.8,1.62,,,
geomagnetic,2020-03-23 00:00:00.000,,,,,,ap,11.0
geomagnetic,2020-03-23 00:00:00.000,,,,,,kp,2.458125
gps,2020-03-23 00:00:00.000,46.918626161,-71.093053919,,,ANG7,east_m,-0.055288
gps,2020-03-23 00:00:00.000,46.847708684,-71.26145758,,,ATR1,east_m,0.649724
gps,2020-03-23 00:00:00.000,46.9417737,-71.058326598,,,CHR3,east_m,-0.074756
gps,2020-03-23 00:00:00.000,36.376418421,-89.472117169,,,LCHS,east_m,-0.157118
gps,2020-03-23 00:00:00.000,42.925448372,-72.26507606,,,NHCK,east_m,0.172626
gps,2020-03-23 00:00:00.000,36.454452985,-89.400388312,,,NMKM,east_m,-0.986422
gps,2020-03-23 00:00:00.000,36.413471241,-89.69968217,,,PTGV,east_m,0.211944
gps,2020-03-23 00:00:00.000,36.413578263,-89.699682566,,,PTGX,east_m,0.372863
gps,2020-03-23 00:00:00.000,36.47423436,-89.345441447,,,RLAP,east_m,-0.817474
gps,2020-03-23 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,east_m,-0.012983
gps,2020-03-23 00:00:00.000,35.44309555,-84.630099808,,,TN26,east_m,-1.003651
gps,2020-03-23 00:00:00.000,37.662695334,-77.936771723,,,VAPW,east_m,-0.535761
gps,2020-03-23 00:00:00.000,46.918626161,-71.093053919,,,ANG7,north_m,0.723042
gps,2020-03-23 00:00:00.000,46.847708684,-71.26145758,,,ATR1,north_m,0.89061
gps,2020-03-23 00:00:00.000,46.9417737,-71.058326598,,,CHR3,north_m,0.989687
gps,2020-03-23 00:00:00.000,36.376418421,-89.472117169,,,LCHS,north_m,0.992178
gps,2020-03-23 00:00:00.000,42.925448372,-72.26507606,,,NHCK,north_m,0.784631
gps,2020-03-23 00:00:00.000,36.454452985,-89.400388312,,,NMKM,north_m,0.238806
gps,2020-03-23 00:00:00.000,36.413471241,-89.69968217,,,PTGV,north_m,0.607044
gps,2020-03-23 00:00:00.000,36.413578263,-89.699682566,,,PTGX,north_m,0.470207
gps,2020-03-23 00:00:00.000,36.47423436,-89.345441447,,,RLAP,north_m,0.326299
gps,2020-03-23 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,north_m,0.41941
gps,2020-03-23 00:00:00.000,35.44309555,-84.630099808,,,TN26,north_m,0.985446
gps,2020-03-23 00:00:00.000,37.662695334,-77.936771723,,,VAPW,north_m,0.47427
gps,2020-03-23 00:00:00.000,46.918626161,-71.093053919,,,ANG7,up_m,0.830385
gps,2020-03-23 00:00:00.000,46.847708684,-71.26145758,,,ATR1,up_m,0.7827
gps,2020-03-23 00:00:00.000,46.9417737,-71.058326598,,,CHR3,up_m,0.269283
gps,2020-03-23 00:00:00.000,36.376418421,-89.472117169,,,LCHS,up_m,0.166872
gps,2020-03-23 00:00:00.000,42.925448372,-72.26507606,,,NHCK,up_m,0.324512
gps,2020-03-23 00:00:00.000,36.454452985,-89.400388312,,,NMKM,up_m,0.91946
gps,2020-03-23 00:00:00.000,36.413471241,-89.69968217,,,PTGV,up_m,0.008576
gps,2020-03-23 00:00:00.000,36.413578263,-89.699682566,,,PTGX,up_m,0.15743
gps,2020-03-23 00:00:00.000,36.47423436,-89.345441447,,,RLAP,up_m,0.366846
gps,2020-03-23 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,up_m,-0.533033
gps,2020-03-23 00:00:00.000,35.44309555,-84.630099808,,,TN26,up_m,0.744133
gps,2020-03-23 00:00:00.000,37.662695334,-77.936771723,,,VAPW,up_m,0.370209
solar,2020-03-23 00:00:00.000,,,,,,f107_observed,70.4
solar,2020-03-23 00:00:00.000,,,,,,sunspot_number,0.0
tidal_ephemeris,2020-03-23 00:00:00.000,,,,,,tidal_potential,-1.28781
tidal_ephemeris,2020-03-23 00:00:00.000,,,,,,lunar_phase,0.96646
seismic,2020-03-23 00:51:03.210,36.2548333,-89.493,6.81,1.82,,,
seismic,2020-03-23 02:44:23.560,36.2636667,-89.4838333,7.08,1.52,,,
seismic,2020-03-23 04:42:19.710,35.931,-89.9286667,9.36,2.11,,,
seismic,2020-03-23 08:06:56.060,36.2588333,-89.4973333,7.31,1.58,,,
seismic,2020-03-23 11:44:34.730,36.4551667,-89.54,8.99,1.58,,,
geomagnetic,2020-03-24 00:00:00.000,,,,,,ap,4.0
geomagnetic,2020-03-24 00:00:00.000,,,,,,kp,0.7498750000000001
gps,2020-03-24 00:00:00.000,46.918626161,-71.093053919,,,ANG7,east_m,-0.055631
gps,2020-03-24 00:00:00.000,46.847708684,-71.26145758,,,ATR1,east_m,0.650678
gps,2020-03-24 00:00:00.000,46.9417737,-71.058326598,,,CHR3,east_m,-0.077861
gps,2020-03-24 00:00:00.000,36.376418421,-89.472117169,,,LCHS,east_m,-0.156297
gps,2020-03-24 00:00:00.000,42.925448372,-72.26507606,,,NHCK,east_m,0.171308
gps,2020-03-24 00:00:00.000,36.454452985,-89.400388312,,,NMKM,east_m,-0.987225
gps,2020-03-24 00:00:00.000,36.413471241,-89.69968217,,,PTGV,east_m,0.211955
gps,2020-03-24 00:00:00.000,36.413578263,-89.699682566,,,PTGX,east_m,0.372311
gps,2020-03-24 00:00:00.000,36.47423436,-89.345441447,,,RLAP,east_m,-0.818694
gps,2020-03-24 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,east_m,-0.012986
gps,2020-03-24 00:00:00.000,35.44309555,-84.630099808,,,TN26,east_m,-1.002347
gps,2020-03-24 00:00:00.000,37.662695334,-77.936771723,,,VAPW,east_m,-0.535097
gps,2020-03-24 00:00:00.000,46.918626161,-71.093053919,,,ANG7,north_m,0.723769
gps,2020-03-24 00:00:00.000,46.847708684,-71.26145758,,,ATR1,north_m,0.892766
gps,2020-03-24 00:00:00.000,46.9417737,-71.058326598,,,CHR3,north_m,0.98642
gps,2020-03-24 00:00:00.000,36.376418421,-89.472117169,,,LCHS,north_m,0.992331
gps,2020-03-24 00:00:00.000,42.925448372,-72.26507606,,,NHCK,north_m,0.786554
gps,2020-03-24 00:00:00.000,36.454452985,-89.400388312,,,NMKM,north_m,0.237812
gps,2020-03-24 00:00:00.000,36.413471241,-89.69968217,,,PTGV,north_m,0.606412
gps,2020-03-24 00:00:00.000,36.413578263,-89.699682566,,,PTGX,north_m,0.469072
gps,2020-03-24 00:00:00.000,36.47423436,-89.345441447,,,RLAP,north_m,0.325075
gps,2020-03-24 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,north_m,0.42042
gps,2020-03-24 00:00:00.000,35.44309555,-84.630099808,,,TN26,north_m,0.98499
gps,2020-03-24 00:00:00.000,37.662695334,-77.936771723,,,VAPW,north_m,0.47587
gps,2020-03-24 00:00:00.000,46.918626161,-71.093053919,,,ANG7,up_m,0.834022
gps,2020-03-24 00:00:00.000,46.847708684,-71.26145758,,,ATR1,up_m,0.78275
gps,2020-03-24 00:00:00.000,46.9417737,-71.058326598,,,CHR3,up_m,0.264964
gps,2020-03-24 00:00:00.000,36.376418421,-89.472117169,,,LCHS,up_m,0.15789
gps,2020-03-24 00:00:00.000,42.925448372,-72.26507606,,,NHCK,up_m,0.337753
gps,2020-03-24 00:00:00.000,36.454452985,-89.400388312,,,NMKM,up_m,0.916674
gps,2020-03-24 00:00:00.000,36.413471241,-89.69968217,,,PTGV,up_m,0.00789
gps,2020-03-24 00:00:00.000,36.413578263,-89.699682566,,,PTGX,up_m,0.152089
gps,2020-03-24 00:00:00.000,36.47423436,-89.345441447,,,RLAP,up_m,0.362579
gps,2020-03-24 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,up_m,-0.532543
gps,2020-03-24 00:00:00.000,35.44309555,-84.630099808,,,TN26,up_m,0.736567
gps,2020-03-24 00:00:00.000,37.662695334,-77.936771723,,,VAPW,up_m,0.371809
solar,2020-03-24 00:00:00.000,,,,,,f107_observed,71.2
solar,2020-03-24 00:00:00.000,,,,,,sunspot_number,0.0
tidal_ephemeris,2020-03-24 00:00:00.000,,,,,,tidal_potential,-1.32749
tidal_ephemeris,2020-03-24 00:00:00.000,,,,,,lunar_phase,0.99456
geomagnetic,2020-03-25 00:00:00.000,,,,,,ap,3.0
geomagnetic,2020-03-25 00:00:00.000,,,,,,kp,0.708375
gps,2020-03-25 00:00:00.000,46.918626161,-71.093053919,,,ANG7,east_m,-0.05444
gps,2020-03-25 00:00:00.000,46.847708684,-71.26145758,,,ATR1,east_m,0.650684
gps,2020-03-25 00:00:00.000,46.9417737,-71.058326598,,,CHR3,east_m,-0.076297
gps,2020-03-25 00:00:00.000,36.376418421,-89.472117169,,,LCHS,east_m,-0.156372
gps,2020-03-25 00:00:00.000,42.925448372,-72.26507606,,,NHCK,east_m,0.171979
gps,2020-03-25 00:00:00.000,36.454452985,-89.400388312,,,NMKM,east_m,-0.98632
gps,2020-03-25 00:00:00.000,36.413471241,-89.69968217,,,PTGV,east_m,0.212474
gps,2020-03-25 00:00:00.000,36.413578263,-89.699682566,,,PTGX,east_m,0.373587
gps,2020-03-25 00:00:00.000,36.47423436,-89.345441447,,,RLAP,east_m,-0.818078
gps,2020-03-25 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,east_m,-0.011565
gps,2020-03-25 00:00:00.000,35.44309555,-84.630099808,,,TN26,east_m,-1.002205
gps,2020-03-25 00:00:00.000,37.662695334,-77.936771723,,,VAPW,east_m,-0.534404
gps,2020-03-25 00:00:00.000,46.918626161,-71.093053919,,,ANG7,north_m,0.722245
gps,2020-03-25 00:00:00.000,46.847708684,-71.26145758,,,ATR1,north_m,0.891478
gps,2020-03-25 00:00:00.000,46.9417737,-71.058326598,,,CHR3,north_m,0.985564
gps,2020-03-25 00:00:00.000,36.376418421,-89.472117169,,,LCHS,north_m,0.991511
gps,2020-03-25 00:00:00.000,42.925448372,-72.26507606,,,NHCK,north_m,0.78317
gps,2020-03-25 00:00:00.000,36.454452985,-89.400388312,,,NMKM,north_m,0.23738
gps,2020-03-25 00:00:00.000,36.413471241,-89.69968217,,,PTGV,north_m,0.606697
gps,2020-03-25 00:00:00.000,36.413578263,-89.699682566,,,PTGX,north_m,0.469797
gps,2020-03-25 00:00:00.000,36.47423436,-89.345441447,,,RLAP,north_m,0.325041
gps,2020-03-25 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,north_m,0.419351
gps,2020-03-25 00:00:00.000,35.44309555,-84.630099808,,,TN26,north_m,0.984328
gps,2020-03-25 00:00:00.000,37.662695334,-77.936771723,,,VAPW,north_m,0.473712
gps,2020-03-25 00:00:00.000,46.918626161,-71.093053919,,,ANG7,up_m,0.83561
gps,2020-03-25 00:00:00.000,46.847708684,-71.26145758,,,ATR1,up_m,0.789016
gps,2020-03-25 00:00:00.000,46.9417737,-71.058326598,,,CHR3,up_m,0.27492
gps,2020-03-25 00:00:00.000,36.376418421,-89.472117169,,,LCHS,up_m,0.164027
gps,2020-03-25 00:00:00.000,42.925448372,-72.26507606,,,NHCK,up_m,0.327546
gps,2020-03-25 00:00:00.000,36.454452985,-89.400388312,,,NMKM,up_m,0.919637
gps,2020-03-25 00:00:00.000,36.413471241,-89.69968217,,,PTGV,up_m,0.006056
gps,2020-03-25 00:00:00.000,36.413578263,-89.699682566,,,PTGX,up_m,0.155833
gps,2020-03-25 00:00:00.000,36.47423436,-89.345441447,,,RLAP,up_m,0.365368
gps,2020-03-25 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,up_m,-0.523181
gps,2020-03-25 00:00:00.000,35.44309555,-84.630099808,,,TN26,up_m,0.741333
gps,2020-03-25 00:00:00.000,37.662695334,-77.936771723,,,VAPW,up_m,0.37099
solar,2020-03-25 00:00:00.000,,,,,,f107_observed,71.2
solar,2020-03-25 00:00:00.000,,,,,,sunspot_number,0.0
tidal_ephemeris,2020-03-25 00:00:00.000,,,,,,tidal_potential,-1.33272
tidal_ephemeris,2020-03-25 00:00:00.000,,,,,,lunar_phase,0.02219
seismic,2020-03-25 17:48:58.950,36.452,-89.5583333,8.4,1.15,,,
geomagnetic,2020-03-26 00:00:00.000,,,,,,ap,5.0
geomagnetic,2020-03-26 00:00:00.000,,,,,,kp,1.08325
gps,2020-03-26 00:00:00.000,46.918626161,-71.093053919,,,ANG7,east_m,-0.054714
gps,2020-03-26 00:00:00.000,46.847708684,-71.26145758,,,ATR1,east_m,0.651291
gps,2020-03-26 00:00:00.000,46.9417737,-71.058326598,,,CHR3,east_m,-0.076533
gps,2020-03-26 00:00:00.000,36.376418421,-89.472117169,,,LCHS,east_m,-0.155817
gps,2020-03-26 00:00:00.000,42.925448372,-72.26507606,,,NHCK,east_m,0.171633
gps,2020-03-26 00:00:00.000,36.454452985,-89.400388312,,,NMKM,east_m,-0.98667
gps,2020-03-26 00:00:00.000,36.413471241,-89.69968217,,,PTGV,east_m,0.212103
gps,2020-03-26 00:00:00.000,36.413578263,-89.699682566,,,PTGX,east_m,0.374881
gps,2020-03-26 00:00:00.000,36.47423436,-89.345441447,,,RLAP,east_m,-0.818187
gps,2020-03-26 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,east_m,-0.013591
gps,2020-03-26 00:00:00.000,35.44309555,-84.630099808,,,TN26,east_m,-1.003949
gps,2020-03-26 00:00:00.000,37.662695334,-77.936771723,,,VAPW,east_m,-0.534328
gps,2020-03-26 00:00:00.000,46.918626161,-71.093053919,,,ANG7,north_m,0.722435
gps,2020-03-26 00:00:00.000,46.847708684,-71.26145758,,,ATR1,north_m,0.891464
gps,2020-03-26 00:00:00.000,46.9417737,-71.058326598,,,CHR3,north_m,0.984949
gps,2020-03-26 00:00:00.000,36.376418421,-89.472117169,,,LCHS,north_m,0.990006
gps,2020-03-26 00:00:00.000,42.925448372,-72.26507606,,,NHCK,north_m,0.784912
gps,2020-03-26 00:00:00.000,36.454452985,-89.400388312,,,NMKM,north_m,0.236734
gps,2020-03-26 00:00:00.000,36.413471241,-89.69968217,,,PTGV,north_m,0.605485
gps,2020-03-26 00:00:00.000,36.413578263,-89.699682566,,,PTGX,north_m,0.468312
gps,2020-03-26 00:00:00.000,36.47423436,-89.345441447,,,RLAP,north_m,0.323551
gps,2020-03-26 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,north_m,0.417758
gps,2020-03-26 00:00:00.000,35.44309555,-84.630099808,,,TN26,north_m,0.984471
gps,2020-03-26 00:00:00.000,37.662695334,-77.936771723,,,VAPW,north_m,0.474571
gps,2020-03-26 00:00:00.000,46.918626161,-71.093053919,,,ANG7,up_m,0.837415
gps,2020-03-26 00:00:00.000,46.847708684,-71.26145758,,,ATR1,up_m,0.789398
gps,2020-03-26 00:00:00.000,46.9417737,-71.058326598,,,CHR3,up_m,0.273766
gps,2020-03-26 00:00:00.000,36.376418421,-89.472117169,,,LCHS,up_m,0.165595
gps,2020-03-26 00:00:00.000,42.925448372,-72.26507606,,,NHCK,up_m,0.324206
gps,2020-03-26 00:00:00.000,36.454452985,-89.400388312,,,NMKM,up_m,0.918718
gps,2020-03-26 00:00:00.000,36.413471241,-89.69968217,,,PTGV,up_m,0.008585
gps,2020-03-26 00:00:00.000,36.413578263,-89.699682566,,,PTGX,up_m,0.160068
gps,2020-03-26 00:00:00.000,36.47423436,-89.345441447,,,RLAP,up_m,0.360543
gps,2020-03-26 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,up_m,-0.524461
gps,2020-03-26 00:00:00.000,35.44309555,-84.630099808,,,TN26,up_m,0.743673
gps,2020-03-26 00:00:00.000,37.662695334,-77.936771723,,,VAPW,up_m,0.376085
solar,2020-03-26 00:00:00.000,,,,,,f107_observed,70.2
solar,2020-03-26 00:00:00.000,,,,,,sunspot_number,0.0
tidal_ephemeris,2020-03-26 00:00:00.000,,,,,,tidal_potential,-1.3031
tidal_ephemeris,2020-03-26 00:00:00.000,,,,,,lunar_phase,0.04983
seismic,2020-03-26 03:38:50.250,36.1423333,-80.0851667,2.01,1.82,,,
seismic,2020-03-26 03:42:24.912,45.2819,-70.7302,5.0,2.2,,,
seismic,2020-03-26 08:26:36.080,35.9293333,-84.4101667,16.8,2.02,,,
geomagnetic,2020-03-27 00:00:00.000,,,,,,ap,5.0
geomagnetic,2020-03-27 00:00:00.000,,,,,,kp,1.333375
gps,2020-03-27 00:00:00.000,46.918626161,-71.093053919,,,ANG7,east_m,-0.055698
gps,2020-03-27 00:00:00.000,46.847708684,-71.26145758,,,ATR1,east_m,0.650535
gps,2020-03-27 00:00:00.000,46.9417737,-71.058326598,,,CHR3,east_m,-0.076952
gps,2020-03-27 00:00:00.000,36.376418421,-89.472117169,,,LCHS,east_m,-0.156246
gps,2020-03-27 00:00:00.000,42.925448372,-72.26507606,,,NHCK,east_m,0.170717
gps,2020-03-27 00:00:00.000,36.454452985,-89.400388312,,,NMKM,east_m,-0.987494
gps,2020-03-27 00:00:00.000,36.413471241,-89.69968217,,,PTGV,east_m,0.211253
gps,2020-03-27 00:00:00.000,36.413578263,-89.699682566,,,PTGX,east_m,0.373347
gps,2020-03-27 00:00:00.000,36.47423436,-89.345441447,,,RLAP,east_m,-0.820273
gps,2020-03-27 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,east_m,-0.015027
gps,2020-03-27 00:00:00.000,35.44309555,-84.630099808,,,TN26,east_m,-1.0034
gps,2020-03-27 00:00:00.000,37.662695334,-77.936771723,,,VAPW,east_m,-0.535286
gps,2020-03-27 00:00:00.000,46.918626161,-71.093053919,,,ANG7,north_m,0.722085
gps,2020-03-27 00:00:00.000,46.847708684,-71.26145758,,,ATR1,north_m,0.892441
gps,2020-03-27 00:00:00.000,46.9417737,-71.058326598,,,CHR3,north_m,0.986283
gps,2020-03-27 00:00:00.000,36.376418421,-89.472117169,,,LCHS,north_m,0.991027
gps,2020-03-27 00:00:00.000,42.925448372,-72.26507606,,,NHCK,north_m,0.787703
gps,2020-03-27 00:00:00.000,36.454452985,-89.400388312,,,NMKM,north_m,0.237629
gps,2020-03-27 00:00:00.000,36.413471241,-89.69968217,,,PTGV,north_m,0.607496
gps,2020-03-27 00:00:00.000,36.413578263,-89.699682566,,,PTGX,north_m,0.469774
gps,2020-03-27 00:00:00.000,36.47423436,-89.345441447,,,RLAP,north_m,0.325409
gps,2020-03-27 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,north_m,0.419347
gps,2020-03-27 00:00:00.000,35.44309555,-84.630099808,,,TN26,north_m,0.986699
gps,2020-03-27 00:00:00.000,37.662695334,-77.936771723,,,VAPW,north_m,0.474621
gps,2020-03-27 00:00:00.000,46.918626161,-71.093053919,,,ANG7,up_m,0.839136
gps,2020-03-27 00:00:00.000,46.847708684,-71.26145758,,,ATR1,up_m,0.791592
gps,2020-03-27 00:00:00.000,46.9417737,-71.058326598,,,CHR3,up_m,0.269624
gps,2020-03-27 00:00:00.000,36.376418421,-89.472117169,,,LCHS,up_m,0.16544
gps,2020-03-27 00:00:00.000,42.925448372,-72.26507606,,,NHCK,up_m,0.323288
gps,2020-03-27 00:00:00.000,36.454452985,-89.400388312,,,NMKM,up_m,0.924344
gps,2020-03-27 00:00:00.000,36.413471241,-89.69968217,,,PTGV,up_m,0.009618
gps,2020-03-27 00:00:00.000,36.413578263,-89.699682566,,,PTGX,up_m,0.158647
gps,2020-03-27 00:00:00.000,36.47423436,-89.345441447,,,RLAP,up_m,0.364279
gps,2020-03-27 00:00:00.000,32.751117541,-79.899914385,,,SCFJ,up_m,-0.53432
gps,2020-03-27 00:00:00.000,35.44309555,-84.630099808,,,TN26,up_m,0.730862
gps,2020-03-27 00:00:00.000,37.662695334,-77.936771723,,,VAPW,up_m,0.383154
solar,2020-03-27 00:00:00.000,,,,,,f107_observed,69.4
solar,2020-03-27 00:00:00.000,,,,,,sunspot_number,0.0
